"","Year","D","Lat","Lon"
"41",2002,31.8261581810973,57.1508629264278,-162.810926413126
"42",2002,15.8678879788121,59.4471564218915,-169.835527523754
"43",2002,0.268804903081008,56.09735343552,-161.691909695939
"44",2002,4.7136721228812,56.2039345948062,-166.722138966943
"45",2002,42.0961513094756,56.6435203889128,-165.206041788074
"46",2002,1.12988406831535,57.3728708599073,-169.964848291866
"47",2002,6.21973052743044,56.457513650388,-162.545389438705
"48",2002,18.1025668291065,57.8604804152099,-161.529091771576
"49",2002,12.7984060383103,57.8775209167151,-161.912872947634
"50",2002,55.7182038095047,58.0308750077976,-163.944060728773
"51",2002,0.035794148340958,59.5334832950502,-166.453117309854
"52",2002,5.01576430883567,56.0372006695198,-166.369182086985
"53",2002,0.0312573283620315,59.4063518046166,-165.795851754665
"54",2002,0.55555982807482,56.1201254137832,-168.87136282988
"55",2002,7.5081228016752,58.3109370720898,-162.47102135291
"56",2002,53.8275538487773,57.8325695253928,-165.273440466833
"57",2002,4.33046403315964,54.9623860963155,-164.078465599511
"58",2002,11.7029659054189,58.2849643604799,-166.742220963259
"59",2002,0.557342972811168,56.6083096032216,-170.912003826226
"60",2002,0.0361460069207907,57.2626743276237,-171.703840752709
"61",2002,26.1327389042115,57.3159013518104,-166.50268258239
"62",2002,14.0742358870171,58.2489150038217,-168.894661638883
"63",2002,0.0799491849876542,57.4187485060431,-171.286415246952
"64",2002,12.0846086029817,59.1338923835894,-170.660374532107
"65",2002,0.669549711854908,55.6728148619942,-169.292498834437
"66",2002,1.88996174423355,59.4772331024845,-168.040859840209
"67",2002,18.2259098773279,56.67703074638,-166.856451714759
"68",2002,2.14783521197904,57.0907329139528,-159.999278770794
"69",2002,24.038830206017,57.4762555384102,-160.447153305677
"70",2002,30.5903124679529,57.3128514134784,-163.68942398939
"71",2002,49.157347314392,56.5915421212781,-165.902626453514
"72",2002,0.191961789996618,57.7062214715087,-171.259422929642
"73",2002,3.85378329266461,55.9102412313445,-164.848743368141
"74",2002,59.1134089561294,58.247165365777,-164.250739087076
"75",2002,0.395224847391123,58.4537372813245,-171.465656823023
"76",2002,1.29677943133434,57.2808870879558,-158.937445239773
"77",2002,2.28578743950207,55.2687415464112,-163.154078633674
"78",2002,1.93557657253548,58.7698535385637,-166.75721431007
"79",2002,1.8818257426624,56.5948417630761,-168.607250536353
"80",2002,22.8553969165227,57.6702819355521,-161.666938208777
"81",2002,2.19396571514566,56.6287583863004,-161.339103424348
"82",2002,21.0343135187073,57.5485207650367,-163.321054124758
"83",2002,16.5332394476582,57.3673137865348,-160.738461098395
"84",2002,0.34987949956569,55.0449830840535,-167.465128285363
"85",2002,33.0857437208906,57.7218226244712,-165.592847822427
"86",2002,0.388230800092768,57.8355367361427,-171.175172361329
"87",2002,1.16051963324356,55.3791994018874,-168.120667477329
"88",2002,0.728210581843602,56.243824420843,-169.900439311851
"89",2002,22.1550086673827,57.5640840321145,-166.928997622306
"90",2002,12.3719008138209,57.8542464822841,-162.587356069342
"91",2002,29.0192809935936,57.1805001329141,-161.986690113365
"92",2002,1.76996961223309,58.6823226876291,-163.443605479817
"93",2002,0.195496494464,57.5952437757674,-171.0283211356
"94",2002,1.14373945430585,55.3910079212893,-164.669158701802
"95",2002,12.0856174284852,56.3027672241153,-166.282326878451
"96",2002,6.62604622314288,58.6224126755691,-168.060754450941
"97",2002,8.26799069028358,57.3557171569062,-159.984264628967
"98",2002,1.33289474097216,58.6329295054399,-170.938686165101
"99",2002,33.0057707990018,57.0870777100539,-166.495567243752
"100",2002,0.452950718029631,57.3202663005366,-170.453809518837
"101",2002,0.467066653859944,56.2147232270152,-161.634527165983
"102",2002,0.9953692270256,57.9681303763967,-170.790708172118
"103",2002,10.2266291797929,58.2311739857049,-162.70854225534
"104",2002,32.5141337488652,57.2296006449708,-162.464676179676
"105",2002,0.00826001731760834,57.0745873351837,-172.991768092813
"106",2002,8.28098895467921,56.0291551310184,-163.291130411135
"107",2002,5.86317421757956,59.0039977455285,-168.724367399011
"108",2002,57.3107970875503,58.1971353049365,-164.081264511164
"109",2002,5.25010134634589,55.5157660915031,-163.470623239691
"110",2002,44.8729044472512,57.6202603662398,-164.830065053786
"111",2002,0.482377891416914,56.1298572374198,-161.231726927248
"112",2002,5.26311022593348,57.6551178290488,-159.264115976995
"113",2002,1.05722039434432,56.4177349409061,-168.273799019037
"114",2002,0.351238623744882,57.7279804160116,-171.012101860338
"115",2002,0.0256455175263511,57.3885503500478,-171.941898799359
"116",2002,0.285447859185999,55.220267282,-165.912468120211
"117",2002,0.287796943095016,55.4324228659409,-165.331363098695
"118",2002,0.642896136041839,58.9787070860486,-165.889012271246
"119",2002,89.0470151598018,58.0304949170791,-165.070189861138
"120",2002,0.772772270142265,56.1573049377542,-167.750653144041
"121",2002,17.7866451553513,58.5192015113908,-165.527425735877
"122",2002,17.564546431418,57.572557178623,-166.530312560317
"123",2002,9.51763191155002,56.3519904970766,-162.972130424611
"124",2002,0.340771676201025,57.9695498859597,-171.273675818708
"125",2002,29.8034302405482,56.9639226539,-167.480503443353
"126",2002,1.00239774733377,56.2827119683797,-167.663183408668
"127",2002,10.5730581705204,58.1466741712847,-168.996742716988
"128",2002,9.51883148532078,58.6498246266905,-165.408095410799
"129",2002,6.93476304065486,56.1927101218725,-164.491235996501
"130",2002,0.592034982351954,56.3092925990173,-161.503447610813
"131",2002,4.02772441212283,56.6457855592117,-168.1730545241
"132",2002,0.791135584500228,56.1930135443797,-170.43998257047
"133",2002,11.4131399163689,58.2123564560771,-166.926201264734
"134",2002,2.37456912072458,58.7890162008748,-167.575918055925
"135",2002,1.72967258194127,58.4778134277364,-170.312488131199
"136",2002,4.52958315842409,55.7673026426499,-163.270260485182
"137",2002,2.7869443439387,55.6200200925405,-167.846410988383
"138",2002,1.385237576927,58.9732306385803,-167.824831113982
"139",2002,25.0091633459289,57.6654957514841,-165.763911205218
"140",2002,1.55948332001485,58.0048882977548,-170.550224425933
"141",2002,0.027829881867168,59.5278909860048,-165.869680024599
"142",2002,5.87053585954235,58.4324357254127,-169.626722955134
"143",2002,1.0386046880644,59.4926806041039,-171.44801506284
"144",2002,17.4653195383285,57.5484674992765,-168.012055828802
"145",2002,1.24591846248115,56.9722051448883,-169.542920028471
"146",2002,25.1127824727628,57.6472002972598,-161.472854639127
"147",2002,3.90068107381561,55.4902105746846,-164.257968838491
"148",2002,1.20987155686144,56.7211637695364,-160.315296184216
"149",2002,4.25807038974495,55.9411194712419,-164.096569464998
"150",2002,29.6876270563317,57.1782484561797,-166.278440111462
"151",2002,0.0306000984292874,57.9150505444875,-172.325270878025
"152",2002,30.4035948774883,57.1921222567022,-163.175463318589
"153",2002,0.032907746484044,57.8202384198769,-172.17705405994
"154",2002,2.54833439316567,56.8180172365845,-168.887674717152
"155",2002,9.62599358345037,58.2545098521162,-161.384942977205
"156",2002,0.791538148814973,56.4805928921395,-160.370883119708
"157",2002,3.33396629452957,55.3687799735798,-163.276962047797
"158",2002,37.5478658328379,57.2436670683786,-164.994578510105
"159",2002,1.16342789336422,57.1749391465853,-159.07292295564
"160",2002,0.118412418766131,55.0997666855736,-166.437181648931
"161",2002,18.8062940552839,57.6933075276158,-166.485269116842
"162",2002,1.41713577543662,56.5781429690455,-168.841018127506
"163",2002,1.54619710292976,57.1566121895808,-159.517338869748
"164",2002,19.4956085790469,59.2750928296227,-170.349553030575
"165",2002,53.385504874831,58.3214634390605,-165.202585356764
"166",2002,0.21346649351711,58.7800048524371,-172.696431654667
"167",2002,48.7909999835929,57.9177729249053,-165.687465009839
"168",2002,31.0586131961374,58.1265948690568,-163.512608273524
"169",2002,12.5572708736007,57.4777195590877,-159.865775542726
"170",2002,0.760776684668586,58.9849319958138,-166.69416001474
"171",2002,2.98725948269225,55.8815761285118,-164.656930888982
"172",2002,0.628476265732212,55.3480091323313,-164.90614320158
"173",2002,1.35633929439325,59.1639878616202,-171.773938317572
"174",2002,0.377339411634145,59.5566495862197,-172.307221295087
"175",2002,16.7202018355608,57.8815222757052,-163.133389066933
"176",2002,0.65592537284593,58.7635933520252,-162.78879949353
"177",2002,3.52529424511724,56.8787099819921,-160.741720823268
"178",2002,7.148496351322,55.4805770493442,-167.205166483752
"179",2002,0.889471021452133,58.938946850993,-166.485078046439
"180",2002,33.6194897239488,57.1248100320595,-166.721178610356
"181",2002,16.018420927818,58.5486382618603,-164.507208227933
"182",2002,0.107915212800686,59.1512116781139,-164.337784438718
"183",2002,1.20128111883123,55.3006903521445,-167.787787400471
"184",2002,1.04520149018508,58.9742632621181,-167.177420894332
"185",2002,8.92140637784629,58.0528076092463,-162.452030651949
"186",2002,0.921188427636973,58.0706655578364,-170.914206106348
"187",2002,18.2249759789867,57.6984521890846,-166.968585201555
"188",2002,10.0653706488315,57.9230668340695,-162.395893314532
"189",2002,5.05346694221273,55.9207792741753,-163.841066652478
"190",2002,0.76029574255849,56.0571266982248,-170.117427633603
"191",2002,0.862938440357943,55.2596794018568,-168.049504433041
"192",2002,2.23395764849224,56.6886575729733,-168.750018516002
"193",2002,6.10938628703028,56.0926126583298,-164.618894117398
"194",2002,0.0075616102637315,57.4051080385691,-173.218620785908
"195",2002,0.771538582326199,57.5652743759557,-170.441301437514
"196",2002,0.717453426366831,55.9726844088463,-169.588002897103
"197",2002,0.983580571011698,56.7173500798286,-169.935841964706
"198",2002,86.0060127674533,58.0202174053395,-164.691479411272
"199",2002,9.43824547530945,58.0484255587584,-168.864620894832
"200",2002,0.558336255583397,56.0556442134119,-169.031367110143
"201",2002,29.2062964585733,57.4375361276899,-167.125627860081
"202",2002,12.473488523502,58.2950903411965,-167.702435691663
"203",2002,23.7005591697996,58.4644233164494,-164.148917506269
"204",2002,3.91184985168378,55.9030326256697,-165.699860383201
"205",2002,4.7872838054502,58.446994969126,-162.07062582008
"206",2002,0.597116709510984,56.165824630787,-169.126199050568
"207",2002,2.25022341063894,59.2726708351906,-168.216534996077
"208",2002,0.661673766334464,55.4764598036853,-168.685971857754
"209",2002,0.703248164137018,56.363357014806,-170.981544499512
"210",2002,6.11183239344908,55.7336137252548,-166.711086372672
"211",2002,8.29144588673435,58.1852291972746,-162.493611189159
"212",2002,0.28160990873827,56.6658131207717,-171.300145831523
"213",2002,31.3196745941754,57.3078818953987,-162.346684557713
"214",2002,0.850890656381876,57.1249211889447,-169.85857771212
"215",2002,4.74245336265868,57.9145395360524,-159.038569701484
"216",2002,7.29533684734699,57.4282617879799,-168.397829752927
"217",2002,29.3077840569236,58.4089968446296,-163.975250725678
"218",2002,3.81854470100708,58.7334616716912,-170.355480535599
"219",2002,0.20466598674165,59.1662613262547,-166.54426083345
"220",2002,0.17691620614805,59.5668924870562,-167.129883163282
"221",2002,0.802932119634443,57.0236119467789,-170.011155157479
"222",2002,3.90945501570663,55.9009860005459,-167.008996827423
"223",2002,1.49871323221051,55.9558700824057,-167.439271637235
"224",2002,0.220257469914684,57.8526741418686,-171.393350537952
"225",2002,1.21925964619333,59.586934690319,-168.438174198604
"226",2002,4.3701952278857,55.7271536586494,-166.297199604653
"227",2002,0.798115734057348,56.8310368699025,-159.168288439393
"228",2002,20.6844181838164,56.9126110868052,-162.825469956168
"229",2002,0.827668000022438,55.4769710539363,-162.335477647753
"230",2002,0.761842586576893,56.3756437862233,-169.016865634545
"231",2002,0.913438989918804,56.5386629042659,-159.854384203082
"232",2002,3.80760655051335,55.0540869813626,-163.917671714986
"233",2002,26.0354017941026,57.4510166237167,-166.909598762913
"234",2002,4.39383368978778,58.5458838387837,-167.062357811817
"235",2002,9.10317207972792,58.6815266204905,-168.5862954356
"236",2002,1.11408462866731,57.2336184852377,-158.727379038537
"237",2002,2.56847138311001,58.5395430940952,-169.985097468584
"238",2002,0.032546618276838,56.9442807357199,-172.053692582635
"239",2002,0.608751578155753,56.1376179199775,-162.137718758976
"240",2002,1.91551623561889,57.6126080120449,-169.188643831777
"241",2002,9.83820929963898,59.0157927379715,-170.728673921959
"242",2002,2.27538286734818,57.2814638300334,-159.393960063001
"243",2002,0.825092828640665,55.9374941719876,-170.1137253095
"244",2002,0.0194523376222514,57.2069063283267,-172.130393618273
"245",2002,0.676010950401488,56.3382717342836,-160.323186143637
"246",2002,31.380025052313,57.333025742928,-166.913716450381
"247",2002,9.34983139884097,56.3523667237259,-163.58064013444
"248",2002,0.825977579179081,56.1538733368802,-170.796757135933
"249",2002,1.17185656774319,57.4760828431848,-170.093171532148
"250",2002,55.0257922923204,58.0529684630386,-165.700354762362
"251",2002,42.4819808183037,57.0546636607172,-164.801427806343
"252",2002,2.06346338212743,58.6083519119739,-162.186668277998
"253",2002,4.54957797247354,55.9172750473471,-166.440880479872
"254",2002,33.7239654711581,57.4279438710332,-163.887259382594
"255",2002,21.9368293593061,58.0958823750668,-163.3108836474
"256",2002,1.71014519024658,57.4892483082052,-169.087554975285
"257",2002,6.23501697114904,58.3226803737995,-162.049036850165
"258",2002,2.47754652435393,58.0553281945508,-170.271577814144
"259",2002,2.97212618267921,55.1776524511452,-164.401013162063
"260",2002,0.07063343513787,54.9847116730892,-166.332817887553
"261",2002,1.21648928443385,55.5988541805596,-162.679954323736
"262",2002,6.34396298031599,59.1647070053167,-169.023776965067
"263",2002,12.0958670175852,58.3488883404982,-167.89652550473
"264",2002,13.153519661857,56.6584974030844,-162.742952949342
"265",2002,0.50309063680474,56.1267069417994,-160.832503402444
"266",2002,9.3203556307294,56.7290261097225,-167.689421620318
"267",2002,0.0580050391522208,58.4065931423557,-173.21679782657
"268",2002,38.265046043798,57.1709170847271,-167.71416256748
"269",2002,30.9889618915526,57.218701966772,-162.201154329311
"270",2002,0.660999388860442,56.0413425211684,-167.855862469628
"271",2002,28.127605359364,57.4364441809015,-162.013291771584
"272",2002,1.17265806170948,57.1951001964585,-169.418984554615
"273",2002,2.84913122669641,56.094588629332,-162.759527917863
"274",2002,27.5955489299744,56.9190358105259,-167.027028676199
"275",2002,31.2873617038017,57.8323292307938,-160.794914561864
"276",2002,0.0784102667343738,59.3771844256629,-166.759054823748
"277",2002,0.779017697983517,57.3496896205096,-170.193151649846
"278",2002,0.105150237557572,57.5622772514785,-171.260031202183
"279",2002,40.9052830347116,57.1380647647179,-165.891495642106
"280",2002,0.703869599490032,56.2832139094604,-168.332735360545
"281",2002,0.0886722642045005,57.6314899058308,-171.483956952808
"282",2002,0.627117557196538,58.5973769438853,-171.425791463596
"283",2002,24.1500015796011,57.474043306693,-160.647597752097
"284",2002,8.46379292741257,56.1303854011003,-163.174943330679
"285",2002,29.3537762409763,57.5119508620392,-165.416253731303
"286",2002,5.09591988776875,55.3912698884435,-163.535324210273
"287",2002,0.0825188250273831,56.8421042797474,-171.674533685819
"288",2002,0.06546941054272,59.286986054427,-165.829139493238
"289",2002,0.52411075973336,59.3274629630909,-172.108698800293
"290",2002,0.0319177274907523,56.7867468346335,-172.451417170895
"291",2002,9.91863093767153,58.9771559180947,-169.328617505917
"292",2002,17.2589803814598,56.3089199167895,-165.983037529484
"293",2002,0.601576508016952,55.9343171065771,-168.26455481928
"294",2002,20.2328386110784,58.4632350899496,-165.73650443976
"295",2002,19.8388593899597,58.0199048202256,-161.211966791329
"296",2002,28.8851011615613,57.4137789890602,-162.403844913124
"297",2002,0.758032890291772,55.9916510858868,-169.936067751383
"298",2002,3.98441903954976,58.3797865610426,-169.834390275131
"299",2002,0.0355768936951104,58.0127663465637,-172.390929094028
"300",2002,0.777567525399759,56.5044808673458,-170.520895587592
"301",2002,6.94265595854539,56.1384453024314,-163.655319943587
"302",2002,3.14350533780867,57.2763307219068,-159.625205167387
"303",2002,16.7424243316013,56.8935709949651,-168.074118943377
"304",2002,0.45246558784252,55.7890924900184,-161.914092696808
"305",2002,22.4867076528578,57.980211360174,-167.831211955013
"306",2002,0.581412400317414,59.0142315367924,-172.237430105753
"307",2002,19.5082015153773,57.445222543816,-166.206467591598
"308",2002,1.55054443082161,55.3030495248553,-166.976927985125
"309",2002,1.91954172050148,55.4955752340341,-168.078674160369
"310",2002,33.2903953131146,58.2427737149198,-165.870214226676
"311",2002,0.743889453378461,56.5047790581073,-161.118460234561
"312",2002,7.93614282172477,57.947155589966,-159.50252074796
"313",2002,22.5396706595839,59.370711638324,-170.17833818497
"314",2002,1.19453788948829,57.3223795189893,-169.502878061784
"315",2002,14.7834486404911,58.3263353087456,-168.277363523796
"316",2002,6.97189215095882,58.2778872604284,-161.832869034133
"317",2002,4.77135058689952,58.6461049415403,-169.767579913109
"318",2002,0.297700645041299,58.9000208978781,-163.65121821068
"319",2002,0.438597434815248,56.3871726518692,-171.566111990618
"320",2002,7.18542719215201,58.3262308582123,-161.610882185163
"321",2002,1.07164217828523,58.9896631317098,-167.430658483832
"322",2002,0.029101160755765,59.4434974677414,-166.25787666223
"323",2002,34.2629632526632,57.8010697715053,-165.800379502075
"324",2002,0.062696857910209,57.4972022301605,-171.488167412154
"325",2002,6.52917267056143,56.9610085825851,-160.915651826976
"326",2002,1.74019117860945,58.7385164225171,-171.07894149231
"327",2002,0.12190965841807,55.1053322713314,-166.229063193438
"328",2002,0.289141012211292,58.5884189330538,-171.890739323327
"329",2002,0.0634785117895836,54.9813789833621,-166.70966935107
"330",2002,0.160049291064738,58.7490558948019,-172.937853624245
"331",2002,0.64174158348095,56.2504524713579,-169.331330834332
"332",2002,5.76304111289335,55.4586343288016,-164.04063211908
"333",2002,10.325372865148,56.8641906830521,-168.288097755436
"334",2002,4.22836256886481,55.8444334706213,-164.016977260239
"335",2002,16.6153927364589,58.0992794466275,-167.572047279729
"336",2002,0.775252001650811,56.9649212807923,-159.156567881864
"337",2002,0.0726599840455116,57.7900637344576,-171.749505940269
"338",2002,32.6687236243731,58.2214536608045,-163.61419261273
"339",2002,7.55480772084292,55.5217222863623,-166.887752434607
"340",2002,0.835802192147034,56.4393132502485,-170.062946015144
"341",2002,0.204839397461796,59.2033370447949,-166.729065061167
"342",2002,0.187150677397711,57.9766658361924,-171.499374178271
"343",2002,5.50682872027955,55.8946103755733,-163.245560093041
"344",2002,0.0624494920385362,57.8883809874957,-171.905884208363
"345",2002,0.718798874081234,56.2844264875272,-171.174432642283
"346",2002,12.2737307148461,58.6178029701815,-169.09851816371
"347",2002,1.36187681554877,58.9504749134053,-171.693031566559
"348",2002,23.9544958430286,57.4863999136305,-167.789192257168
"349",2002,0.747731008593081,56.1820904630632,-170.097882660603
"350",2002,0.631008973761504,56.2372004467889,-168.951137919357
"351",2002,10.7869476319164,59.4066327418714,-170.615780804232
"352",2002,18.2939155394765,57.8024889640809,-167.841465774308
"353",2002,0.0906336727748754,56.593577667049,-172.195734307595
"354",2002,7.55641253457926,58.1618719615757,-161.836929054419
"355",2002,4.94304023757887,59.5811096150004,-169.91728310935
"356",2002,40.6858113706842,57.7195784143276,-165.321176679545
"357",2002,2.38154457107056,59.5758359686876,-169.394130109336
"358",2002,12.4301676677267,56.5289106274043,-164.085845371576
"359",2002,18.8720323710384,57.885558005439,-167.655340982446
"360",2002,0.860870260171189,56.4033781930639,-168.807178841046
"361",2002,0.680152172383878,56.2216770104287,-169.547956533923
"362",2002,19.6366121260979,57.7177064427888,-167.448231240448
"363",2002,22.0983925055037,57.4556196957385,-165.732675171754
"364",2002,12.0684578793032,58.6267686624945,-164.938603585398
"365",2002,12.5805393332969,57.935944252899,-166.987727575511
"366",2002,28.2704376803785,57.5031774627137,-167.325007946486
"367",2002,37.3352251163767,57.0613280294318,-167.357159990461
"368",2002,5.32897240686695,56.6973918814732,-161.590109677259
"369",2002,3.28339867377239,55.6846775922817,-163.106020101248
"370",2002,1.33259931933048,57.3508458363139,-158.732252149082
"371",2002,1.41414739297407,59.5803014381958,-168.93364704138
"372",2002,8.68094240890893,57.0765953495329,-160.888314410947
"373",2002,4.97745790181402,55.6678368538498,-166.489567543875
"374",2002,48.608162136105,56.9490480248356,-166.133580368164
"375",2002,0.0447426572476223,57.0965955065156,-171.664855830218
"376",2002,26.766728306995,56.7640650473785,-166.690659011034
"377",2002,10.4903937905445,56.485669919733,-163.863449747615
"378",2002,0.750321572483729,57.6809360956051,-170.533891013613
"379",2002,0.853170558239896,56.7642970315154,-159.323612725031
"380",2002,7.78512706261943,58.9351875098843,-170.58442408615
"381",2002,1.87789724602765,57.0095247279565,-169.085725355827
"382",2002,1.11302209499081,57.353207894421,-169.737994183794
"383",2002,39.1963337770454,57.1645890962687,-167.219152661628
"384",2002,0.70706011917388,55.5575786006577,-164.694248693938
"385",2002,4.87412931414108,55.7976137882499,-167.148847067726
"386",2002,29.1381058199197,57.2059388942451,-166.508472866212
"387",2002,1.58373208209817,56.7677117050966,-160.496156644349
"388",2002,0.384034632142871,55.3621376426068,-165.944261551455
"389",2002,12.5332919382213,57.944759800604,-159.941790383113
"390",2002,4.57217441568193,56.0603563964277,-164.176778726046
"391",2002,19.1337860427438,57.9969272984628,-167.633604920211
"392",2002,12.8093637160877,58.1434789978388,-167.131897386128
"393",2002,0.323723097389866,56.0169490585168,-162.046184525639
"394",2002,22.354908042772,56.8573040320239,-167.419065997028
"395",2002,1.33705367184455,57.4438004142809,-169.552183770325
"396",2002,2.53855254730609,57.51748100944,-168.824236308954
"397",2002,0.788718052835229,59.1457063849276,-167.551108976586
"398",2002,35.2774476931332,57.1956348802238,-164.449211812947
"399",2002,3.92470815076707,57.8804479439492,-158.810731327628
"400",2002,29.7574939508382,57.3771543599074,-167.7406746658
"401",2002,4.79505511564604,56.0274724055942,-163.968312034473
"402",2002,6.70110172042583,56.2839483884284,-164.138415752876
"403",2002,0.397940212436587,55.8124546984395,-162.127745999607
"404",2002,0.742259973298639,57.4476774462432,-170.356615052184
"405",2002,16.7817529859486,56.8116388802565,-162.512429748801
"406",2002,16.7086874499672,58.3433615446179,-163.326841108716
"407",2002,0.160250849564183,56.9647592802267,-171.060009134303
"408",2002,17.0814604762641,56.6120461321986,-164.277974321715
"409",2002,2.30133081225503,57.1090977190321,-168.950133223205
"410",2002,3.31527911625374,57.4100180311724,-159.29905494474
"411",2002,9.37838015974883,56.6735535668571,-162.135905990311
"412",2002,1.33798902816614,55.2666630627845,-167.426666345489
"413",2002,1.29016022688619,58.8583251876129,-164.480002136434
"414",2002,0.105108721589862,54.9761492302676,-166.143996612886
"415",2002,4.48075750948599,58.763690832552,-165.512371656586
"416",2002,6.33381613383357,55.4887949011106,-163.663800648275
"417",2002,21.6872350339376,56.502929640659,-164.879251411813
"418",2002,1.34066719435269,58.0982751159438,-170.70422831132
"419",2002,6.46110558828285,56.2607498683068,-163.934069808531
"420",2002,1.03719821472335,59.0368669184701,-167.642878585195
"421",2002,15.1337813170267,58.1357179979593,-168.504181801676
"422",2002,0.995830864904297,56.6281338253993,-169.789103384794
"423",2002,6.32420163675724,56.0350120120276,-164.90476822321
"424",2002,18.2792717203785,57.5736968897198,-166.326088874377
"425",2002,0.167995311773763,57.2099256562062,-170.923501474578
"426",2002,12.2000513783139,57.2388011277679,-168.272530092041
"427",2002,16.5983302101616,56.8348727122872,-167.641583862322
"428",2002,0.780620655861723,56.3068436225812,-170.774702210529
"429",2002,11.8776873691382,58.2684484761931,-160.953734976326
"430",2002,15.2484387667416,57.67076310377,-162.947138933027
"431",2002,0.305475579765672,59.0791190168507,-165.768860425557
"432",2002,0.511631624582762,56.707139510549,-170.771282487398
"433",2002,15.7396793295571,56.6056907163164,-163.860927852593
"434",2002,4.50219624850961,56.7343906718066,-161.366268195037
"435",2002,32.1949100935392,57.6248672979017,-163.843006577263
"436",2002,2.58250822146822,55.4334519353021,-167.726365788933
"437",2002,1.35228450212104,54.9749356635958,-165.182141295545
"438",2002,6.97982508230555,55.7867939033122,-166.90564880628
"439",2002,1.29096630794711,56.485341363019,-168.648857562622
"440",2002,40.6577883837264,56.9668158375752,-164.653246491223
"441",2002,5.52303162981221,58.7430367500274,-165.051874450505
"442",2002,0.53082684806783,56.0701062492598,-168.646254561945
"443",2002,0.56530931976657,55.1922729083108,-167.025755641976
"444",2002,60.0252236916416,57.944147014636,-164.112484680594
"445",2002,0.803920010259859,58.1809174755621,-171.007849420812
"446",2002,0.418836946028264,59.3988011564526,-172.671620333228
"447",2002,4.53720670725311,55.9362849325813,-163.076250818374
"448",2002,0.502388433220952,55.7641886216357,-161.684859211798
"449",2002,0.0644577143917196,58.2293807304775,-172.280574324275
"450",2002,0.299958443172838,58.6627608307186,-172.095361995468
"451",2002,2.07147076237931,56.7671799012564,-160.714031687389
"452",2002,0.29470534627226,58.9281755280503,-163.429568554417
"453",2002,9.30407725126797,58.4000145844286,-167.653313294074
"454",2002,41.0199219116274,58.0028483694188,-163.743583885937
"455",2002,0.177564453706862,59.0888650256499,-164.564206717935
"456",2002,0.190021598105981,58.4617504840419,-171.878418283344
"457",2002,6.25530294973068,56.6664345213597,-161.815709939686
"458",2002,0.117467690203842,58.4841950853302,-172.330142334956
"459",2002,2.27358036608806,58.9631360180457,-171.443124084149
"460",2002,1.06918410784578,56.347221368155,-167.909542302927
"461",2002,0.0603482043021855,54.9799438519446,-166.89523294029
"462",2002,0.148961475722766,59.2820059183477,-166.854729999757
"463",2002,0.069916999051814,59.2883579841006,-166.048219894546
"464",2002,2.16134956384799,55.4168659652305,-166.532139602539
"465",2002,0.781993780014223,56.1116657097449,-170.306773745477
"466",2002,7.75035149113046,57.5496117134005,-168.36238524659
