V1,V2,V3
-138.698360655738,67.4656488549618,514.902099609375
-138.531147540984,67.4656488549618,482.702117919922
-138.363934426229,67.4656488549618,431.002105712891
-138.196721311475,67.4656488549618,444.452423095703
-138.029508196721,67.4656488549618,422.282409667969
-137.862295081967,67.4656488549618,425.072418212891
-137.695081967213,67.4656488549618,372.432434082031
-137.527868852459,67.4656488549618,366.372406005859
-137.360655737705,67.4656488549618,356.622406005859
-137.193442622951,67.4656488549618,353.320892333984
-137.026229508197,67.4656488549618,386.410888671875
-136.859016393443,67.4656488549618,337.750885009766
-136.691803278689,67.4656488549618,433.220886230469
-136.524590163934,67.4656488549618,573.520874023438
-136.35737704918,67.4656488549618,824.460876464844
-136.190163934426,67.4656488549618,845.411743164062
-136.022950819672,67.4656488549618,713.901733398438
-135.855737704918,67.4656488549618,605.261779785156
-135.688524590164,67.4656488549618,623.121765136719
-135.52131147541,67.4656488549618,364.571746826172
-135.354098360656,67.4656488549618,342.251739501953
-135.186885245902,67.4656488549618,321.271759033203
-135.019672131148,67.4656488549618,198.534332275391
-134.852459016393,67.4656488549618,17.7743358612061
-134.685245901639,67.4656488549618,35.2243347167969
-134.518032786885,67.4656488549618,38.7643356323242
-134.350819672131,67.4656488549618,49.4643363952637
-134.183606557377,67.4656488549618,60.0543365478516
-134.016393442623,67.4656488549618,66.035888671875
-133.849180327869,67.4656488549618,73.6758880615234
-133.681967213115,67.4656488549618,59.0958862304688
-133.514754098361,67.4656488549618,60.1958885192871
-133.347540983607,67.4656488549618,80.3458862304688
-133.180327868852,67.4656488549618,71.2958908081055
-133.013114754098,67.4656488549618,80.0758895874023
-132.845901639344,67.4656488549618,96.3675003051758
-132.67868852459,67.4656488549618,109.287498474121
-132.511475409836,67.4656488549618,199.727493286133
-132.344262295082,67.4656488549618,180.317489624023
-132.177049180328,67.4656488549618,74.317497253418
-132.009836065574,67.4656488549618,63.7074966430664
-131.84262295082,67.4656488549618,64.6592102050781
-131.675409836066,67.4656488549618,67.5792083740234
-131.508196721311,67.4656488549618,89.8392105102539
-131.340983606557,67.4656488549618,112.879211425781
-131.173770491803,67.4656488549618,124.309211730957
-131.006557377049,67.4656488549618,118.749206542969
-130.839344262295,67.4656488549618,61.9577789306641
-130.672131147541,67.4656488549618,101.607780456543
-130.504918032787,67.4656488549618,122.22777557373
-130.337704918033,67.4656488549618,149.39778137207
-130.170491803279,67.4656488549618,286.357788085938
-130.003278688525,67.4656488549618,265.657775878906
-129.83606557377,67.4656488549618,219.4677734375
-129.668852459016,67.4656488549618,204.493347167969
-129.501639344262,67.4656488549618,220.573348999023
-129.334426229508,67.4656488549618,244.793350219727
-129.167213114754,67.4656488549618,263.433349609375
-129,67.4656488549618,295.553344726562
-180,67.2977099236641,693.728759765625
-179.832786885246,67.2977099236641,637.298767089844
-179.665573770492,67.2977099236641,527.688781738281
-179.498360655738,67.2977099236641,475.728759765625
-179.331147540984,67.2977099236641,391.638763427734
-179.16393442623,67.2977099236641,274.23876953125
-178.996721311475,67.2977099236641,152.87907409668
-178.829508196721,67.2977099236641,126.329078674316
-178.662295081967,67.2977099236641,181.729080200195
-178.495081967213,67.2977099236641,190.209075927734
-178.327868852459,67.2977099236641,275.019073486328
-178.160655737705,67.2977099236641,236.37907409668
-177.993442622951,67.2977099236641,236.789077758789
-177.826229508197,67.2977099236641,151.755401611328
-177.659016393443,67.2977099236641,147.385406494141
-177.491803278689,67.2977099236641,91.4354019165039
-177.324590163934,67.2977099236641,109.815399169922
-177.15737704918,67.2977099236641,113.105400085449
-176.990163934426,67.2977099236641,147.135406494141
-176.822950819672,67.2977099236641,122.01000213623
-176.655737704918,67.2977099236641,93.3600006103516
-176.488524590164,67.2977099236641,55.1599998474121
-176.32131147541,67.2977099236641,37.1399993896484
-176.154098360656,67.2977099236641,21.2299995422363
-175.986885245902,67.2977099236641,14.5500001907349
-175.819672131148,67.2977099236641,22.4500007629395
-175.652459016393,67.2977099236641,53.5250015258789
-175.485245901639,67.2977099236641,70.9349975585938
-175.318032786885,67.2977099236641,23.7650012969971
-175.150819672131,67.2977099236641,56.5950012207031
-174.983606557377,67.2977099236641,7.75500059127808
-174.816393442623,67.2977099236641,-0.474999397993088
-174.649180327869,67.2977099236641,-11.6324977874756
-174.481967213115,67.2977099236641,-16.502498626709
-174.314754098361,67.2977099236641,-19.502498626709
-174.147540983607,67.2977099236641,-21.4524974822998
-173.980327868852,67.2977099236641,-25.8424987792969
-173.813114754098,67.2977099236641,-25.082498550415
-173.645901639344,67.2977099236641,-28.567497253418
-173.47868852459,67.2977099236641,-29.6974983215332
-173.311475409836,67.2977099236641,-30.3074970245361
-173.144262295082,67.2977099236641,-32.0174980163574
-172.977049180328,67.2977099236641,-36.2374992370605
-172.809836065574,67.2977099236641,-39.5074996948242
-172.64262295082,67.2977099236641,-42.4174995422363
-172.475409836066,67.2977099236641,-45.0349960327148
-172.308196721311,67.2977099236641,-45.6649971008301
-172.140983606557,67.2977099236641,-45.7949981689453
-171.973770491803,67.2977099236641,-45.6149978637695
-171.806557377049,67.2977099236641,-46.1249961853027
-171.639344262295,67.2977099236641,-45.1549987792969
-171.472131147541,67.2977099236641,-45.0650024414062
-171.304918032787,67.2977099236641,-44.8150024414062
-171.137704918033,67.2977099236641,-44.5350036621094
-170.970491803279,67.2977099236641,-44.5350036621094
-170.803278688525,67.2977099236641,-43.745002746582
-170.63606557377,67.2977099236641,-45.1150016784668
-170.468852459016,67.2977099236641,-45.685001373291
-170.301639344262,67.2977099236641,-47.4150009155273
-170.134426229508,67.2977099236641,-47.6450004577637
-169.967213114754,67.2977099236641,-48.5450019836426
-169.8,67.2977099236641,-49.0250015258789
-169.632786885246,67.2977099236641,-49.4150009155273
-169.465573770492,67.2977099236641,-49.6150016784668
-169.298360655738,67.2977099236641,-49.1774978637695
-169.131147540984,67.2977099236641,-48.7674980163574
-168.96393442623,67.2977099236641,-48.7674980163574
-168.796721311475,67.2977099236641,-49.3974990844727
-168.629508196721,67.2977099236641,-45.9474983215332
-168.462295081967,67.2977099236641,-45.127498626709
-168.295081967213,67.2977099236641,-43.484992980957
-168.127868852459,67.2977099236641,-42.8949966430664
-167.960655737705,67.2977099236641,-40.5049934387207
-167.793442622951,67.2977099236641,-39.5349960327148
-167.626229508197,67.2977099236641,-37.3349952697754
-167.459016393443,67.2977099236641,-36.044994354248
-167.291803278689,67.2977099236641,-37.0949935913086
-167.124590163934,67.2977099236641,-39.4949951171875
-166.95737704918,67.2977099236641,-41.2449951171875
-166.790163934426,67.2977099236641,-41.9249954223633
-166.622950819672,67.2977099236641,-41.4749946594238
-166.455737704918,67.2977099236641,-41.2649955749512
-166.288524590164,67.2977099236641,-39.1049957275391
-166.12131147541,67.2977099236641,-36.5574951171875
-165.954098360656,67.2977099236641,-31.9474945068359
-165.786885245902,67.2977099236641,-28.4974956512451
-165.619672131148,67.2977099236641,-29.0574951171875
-165.452459016393,67.2977099236641,-31.777494430542
-165.285245901639,67.2977099236641,-33.4174957275391
-165.118032786885,67.2977099236641,-33.3274955749512
-164.950819672131,67.2977099236641,-31.8099994659424
-164.783606557377,67.2977099236641,-31.0799999237061
-164.616393442623,67.2977099236641,-28.5799999237061
-164.449180327869,67.2977099236641,-26.8299999237061
-164.281967213115,67.2977099236641,-20.1100006103516
-164.114754098361,67.2977099236641,-17.8700008392334
-163.947540983607,67.2977099236641,-14.0925006866455
-163.780327868852,67.2977099236641,3.15749931335449
-163.613114754098,67.2977099236641,113.1875
-163.445901639344,67.2977099236641,143.327499389648
-163.27868852459,67.2977099236641,180.237503051758
-163.111475409836,67.2977099236641,130.357498168945
-162.944262295082,67.2977099236641,41.2100028991699
-162.777049180328,67.2977099236641,39.8400001525879
-162.609836065574,67.2977099236641,63.310001373291
-162.44262295082,67.2977099236641,152.210006713867
-162.275409836066,67.2977099236641,217.270004272461
-162.108196721311,67.2977099236641,243.880004882812
-161.940983606557,67.2977099236641,186.290008544922
-161.773770491803,67.2977099236641,151.139999389648
-161.606557377049,67.2977099236641,87.6600036621094
-161.439344262295,67.2977099236641,77.7600021362305
-161.272131147541,67.2977099236641,57.8800010681152
-161.104918032787,67.2977099236641,47.5299987792969
-160.937704918033,67.2977099236641,87.5900039672852
-160.770491803279,67.2977099236641,136.393890380859
-160.603278688525,67.2977099236641,243.23388671875
-160.43606557377,67.2977099236641,374.763885498047
-160.268852459016,67.2977099236641,602.993896484375
-160.101639344262,67.2977099236641,403.963897705078
-159.934426229508,67.2977099236641,277.653900146484
-159.767213114754,67.2977099236641,98.9238891601562
-159.6,67.2977099236641,44.4212760925293
-159.432786885246,67.2977099236641,51.4812774658203
-159.265573770492,67.2977099236641,133.701278686523
-159.098360655738,67.2977099236641,62.7812767028809
-158.931147540984,67.2977099236641,185.291275024414
-158.763934426229,67.2977099236641,103.73127746582
-158.596721311475,67.2977099236641,30.7618579864502
-158.429508196721,67.2977099236641,51.0618591308594
-158.262295081967,67.2977099236641,288.861846923828
-158.095081967213,67.2977099236641,397.341857910156
-157.927868852459,67.2977099236641,365.961853027344
-157.760655737705,67.2977099236641,186.65185546875
-157.593442622951,67.2977099236641,229.141815185547
-157.426229508197,67.2977099236641,312.971801757812
-157.259016393443,67.2977099236641,387.451812744141
-157.091803278689,67.2977099236641,252.77180480957
-156.924590163934,67.2977099236641,204.36181640625
-156.75737704918,67.2977099236641,717.891784667969
-156.590163934426,67.2977099236641,483.661804199219
-156.422950819672,67.2977099236641,780.990539550781
-156.255737704918,67.2977099236641,465.900512695312
-156.088524590164,67.2977099236641,889.650512695312
-155.92131147541,67.2977099236641,1056.75048828125
-155.754098360656,67.2977099236641,854.940551757812
-155.586885245902,67.2977099236641,774.560546875
-155.419672131148,67.2977099236641,1028.32446289062
-155.252459016393,67.2977099236641,1014.92449951172
-155.085245901639,67.2977099236641,849.864501953125
-154.918032786885,67.2977099236641,872.87451171875
-154.750819672131,67.2977099236641,838.634521484375
-154.583606557377,67.2977099236641,651.394470214844
-154.416393442623,67.2977099236641,1022.13452148438
-154.249180327869,67.2977099236641,889.79833984375
-154.081967213115,67.2977099236641,691.418334960938
-153.914754098361,67.2977099236641,981.838317871094
-153.747540983607,67.2977099236641,890.128356933594
-153.580327868852,67.2977099236641,368.988342285156
-153.413114754098,67.2977099236641,493.468353271484
-153.245901639344,67.2977099236641,490.027282714844
-153.07868852459,67.2977099236641,683.9873046875
-152.911475409836,67.2977099236641,889.097290039062
-152.744262295082,67.2977099236641,604.167297363281
-152.577049180328,67.2977099236641,923.947265625
-152.409836065574,67.2977099236641,868.727294921875
-152.24262295082,67.2977099236641,795.755981445312
-152.075409836066,67.2977099236641,547.005981445312
-151.908196721311,67.2977099236641,386.715972900391
-151.740983606557,67.2977099236641,736.225952148438
-151.573770491803,67.2977099236641,827.295959472656
-151.406557377049,67.2977099236641,398.195983886719
-151.239344262295,67.2977099236641,707.695983886719
-151.072131147541,67.2977099236641,863.042846679688
-150.904918032787,67.2977099236641,792.8828125
-150.737704918033,67.2977099236641,393.292816162109
-150.570491803279,67.2977099236641,672.202819824219
-150.403278688525,67.2977099236641,919.092834472656
-150.236065573771,67.2977099236641,450.162811279297
-150.068852459016,67.2977099236641,690.056091308594
-149.901639344262,67.2977099236641,763.916137695312
-149.734426229508,67.2977099236641,840.24609375
-149.567213114754,67.2977099236641,592.396118164062
-149.4,67.2977099236641,568.646118164062
-149.232786885246,67.2977099236641,647.826110839844
-149.065573770492,67.2977099236641,672.466125488281
-148.898360655738,67.2977099236641,567.464721679688
-148.731147540984,67.2977099236641,545.084716796875
-148.56393442623,67.2977099236641,530.654724121094
-148.396721311475,67.2977099236641,589.814758300781
-148.229508196721,67.2977099236641,550.414733886719
-148.062295081967,67.2977099236641,581.444763183594
-147.895081967213,67.2977099236641,554.401550292969
-147.727868852459,67.2977099236641,671.151550292969
-147.560655737705,67.2977099236641,820.621520996094
-147.393442622951,67.2977099236641,1026.42150878906
-147.226229508197,67.2977099236641,837.751525878906
-147.059016393443,67.2977099236641,563.891540527344
-146.891803278689,67.2977099236641,511.713623046875
-146.724590163934,67.2977099236641,587.023620605469
-146.55737704918,67.2977099236641,591.99365234375
-146.390163934426,67.2977099236641,591.353637695312
-146.222950819672,67.2977099236641,397.373626708984
-146.055737704918,67.2977099236641,310.943634033203
-145.888524590164,67.2977099236641,335.773620605469
-145.72131147541,67.2977099236641,340.100372314453
-145.554098360656,67.2977099236641,354.13037109375
-145.386885245902,67.2977099236641,352.250366210938
-145.219672131148,67.2977099236641,283.310363769531
-145.052459016393,67.2977099236641,261.930358886719
-144.885245901639,67.2977099236641,323.180358886719
-144.718032786885,67.2977099236641,353.623565673828
-144.550819672131,67.2977099236641,286.463562011719
-144.383606557377,67.2977099236641,262.493560791016
-144.216393442623,67.2977099236641,228.003555297852
-144.049180327869,67.2977099236641,243.373550415039
-143.881967213115,67.2977099236641,245.843551635742
-143.714754098361,67.2977099236641,285.583557128906
-143.547540983607,67.2977099236641,260.764282226562
-143.380327868852,67.2977099236641,324.644256591797
-143.213114754098,67.2977099236641,303.734252929688
-143.045901639344,67.2977099236641,306.244262695312
-142.87868852459,67.2977099236641,254.264266967773
-142.711475409836,67.2977099236641,323.284271240234
-142.544262295082,67.2977099236641,318.941070556641
-142.377049180328,67.2977099236641,362.131072998047
-142.209836065574,67.2977099236641,341.60107421875
-142.04262295082,67.2977099236641,375.751068115234
-141.875409836066,67.2977099236641,359.171051025391
-141.708196721311,67.2977099236641,380.781066894531
-141.540983606557,67.2977099236641,328.906463623047
-141.373770491803,67.2977099236641,388.456481933594
-141.206557377049,67.2977099236641,354.436462402344
-141.039344262295,67.2977099236641,460.206481933594
-140.872131147541,67.2977099236641,441.886474609375
-140.704918032787,67.2977099236641,426.416473388672
-140.537704918033,67.2977099236641,361.456481933594
-140.370491803279,67.2977099236641,427.301818847656
-140.203278688525,67.2977099236641,386.8818359375
-140.03606557377,67.2977099236641,441.051818847656
-139.868852459016,67.2977099236641,398.511840820312
-139.701639344262,67.2977099236641,440.521820068359
-139.534426229508,67.2977099236641,525.931823730469
-139.367213114754,67.2977099236641,470.932098388672
-139.2,67.2977099236641,498.442108154297
-139.032786885246,67.2977099236641,527.862121582031
-138.865573770492,67.2977099236641,522.252136230469
-138.698360655738,67.2977099236641,541.262084960938
-138.531147540984,67.2977099236641,579.492126464844
-138.363934426229,67.2977099236641,552.532104492188
-138.196721311475,67.2977099236641,521.222412109375
-138.029508196721,67.2977099236641,500.762420654297
-137.862295081967,67.2977099236641,367.352416992188
-137.695081967213,67.2977099236641,314.042419433594
-137.527868852459,67.2977099236641,352.122406005859
-137.360655737705,67.2977099236641,351.512420654297
-137.193442622951,67.2977099236641,321.730895996094
-137.026229508197,67.2977099236641,304.340881347656
-136.859016393443,67.2977099236641,406.060882568359
-136.691803278689,67.2977099236641,444.140869140625
-136.524590163934,67.2977099236641,517.790893554688
-136.35737704918,67.2977099236641,724.830871582031
-136.190163934426,67.2977099236641,985.691772460938
-136.022950819672,67.2977099236641,889.041748046875
-135.855737704918,67.2977099236641,879.631774902344
-135.688524590164,67.2977099236641,611.201782226562
-135.52131147541,67.2977099236641,376.041748046875
-135.354098360656,67.2977099236641,347.471740722656
-135.186885245902,67.2977099236641,313.041748046875
-135.019672131148,67.2977099236641,279.024322509766
-134.852459016393,67.2977099236641,34.4143371582031
-134.685245901639,67.2977099236641,30.3143367767334
-134.518032786885,67.2977099236641,51.9043350219727
-134.350819672131,67.2977099236641,59.4343376159668
-134.183606557377,67.2977099236641,69.7843399047852
-134.016393442623,67.2977099236641,67.3858871459961
-133.849180327869,67.2977099236641,73.1358871459961
-133.681967213115,67.2977099236641,78.2258911132812
-133.514754098361,67.2977099236641,96.535888671875
-133.347540983607,67.2977099236641,87.2558898925781
-133.180327868852,67.2977099236641,70.035888671875
-133.013114754098,67.2977099236641,58.6858863830566
-132.845901639344,67.2977099236641,99.4274978637695
-132.67868852459,67.2977099236641,50.9074974060059
-132.511475409836,67.2977099236641,42.7974967956543
-132.344262295082,67.2977099236641,53.507495880127
-132.177049180328,67.2977099236641,78.1674957275391
-132.009836065574,67.2977099236641,111.26749420166
-131.84262295082,67.2977099236641,131.009216308594
-131.675409836066,67.2977099236641,142.929214477539
-131.508196721311,67.2977099236641,292.569213867188
-131.340983606557,67.2977099236641,318.399200439453
-131.173770491803,67.2977099236641,294.539215087891
-131.006557377049,67.2977099236641,276.919219970703
-130.839344262295,67.2977099236641,208.547775268555
-130.672131147541,67.2977099236641,155.55778503418
-130.504918032787,67.2977099236641,91.1977767944336
-130.337704918033,67.2977099236641,49.2577781677246
-130.170491803279,67.2977099236641,172.017776489258
-130.003278688525,67.2977099236641,268.177764892578
-129.83606557377,67.2977099236641,293.727783203125
-129.668852459016,67.2977099236641,328.973358154297
-129.501639344262,67.2977099236641,320.483337402344
-129.334426229508,67.2977099236641,328.463348388672
-129.167213114754,67.2977099236641,311.063354492188
-129,67.2977099236641,280.953338623047
-180,67.1297709923664,452.538757324219
-179.832786885246,67.1297709923664,404.188751220703
-179.665573770492,67.1297709923664,527.208740234375
-179.498360655738,67.1297709923664,512.198791503906
-179.331147540984,67.1297709923664,323.198760986328
-179.16393442623,67.1297709923664,299.858764648438
-178.996721311475,67.1297709923664,134.329086303711
-178.829508196721,67.1297709923664,135.929077148438
-178.662295081967,67.1297709923664,166.449081420898
-178.495081967213,67.1297709923664,236.829086303711
-178.327868852459,67.1297709923664,401.919067382812
-178.160655737705,67.1297709923664,342.889068603516
-177.993442622951,67.1297709923664,268.189086914062
-177.826229508197,67.1297709923664,158.875396728516
-177.659016393443,67.1297709923664,265.705413818359
-177.491803278689,67.1297709923664,174.745407104492
-177.324590163934,67.1297709923664,283.225402832031
-177.15737704918,67.1297709923664,189.735397338867
-176.990163934426,67.1297709923664,171.70539855957
-176.822950819672,67.1297709923664,102.090003967285
-176.655737704918,67.1297709923664,63.3800010681152
-176.488524590164,67.1297709923664,82.2099990844727
-176.32131147541,67.1297709923664,43.5099983215332
-176.154098360656,67.1297709923664,65.1100006103516
-175.986885245902,67.1297709923664,74.0199966430664
-175.819672131148,67.1297709923664,67.0199966430664
-175.652459016393,67.1297709923664,140.404998779297
-175.485245901639,67.1297709923664,161.994995117188
-175.318032786885,67.1297709923664,137.445007324219
-175.150819672131,67.1297709923664,69.5250015258789
-174.983606557377,67.1297709923664,4.88500070571899
-174.816393442623,67.1297709923664,0.925000607967377
-174.649180327869,67.1297709923664,-7.45249795913696
-174.481967213115,67.1297709923664,-10.5024976730347
-174.314754098361,67.1297709923664,-13.3724975585938
-174.147540983607,67.1297709923664,-12.5324983596802
-173.980327868852,67.1297709923664,-14.6024980545044
-173.813114754098,67.1297709923664,-16.082498550415
-173.645901639344,67.1297709923664,-15.0274982452393
-173.47868852459,67.1297709923664,-19.0274982452393
-173.311475409836,67.1297709923664,-20.9074974060059
-173.144262295082,67.1297709923664,-24.147497177124
-172.977049180328,67.1297709923664,-26.7374973297119
-172.809836065574,67.1297709923664,-28.0174980163574
-172.64262295082,67.1297709923664,-29.6874980926514
-172.475409836066,67.1297709923664,-31.7849979400635
-172.308196721311,67.1297709923664,-36.3249969482422
-172.140983606557,67.1297709923664,-38.7249984741211
-171.973770491803,67.1297709923664,-40.4949989318848
-171.806557377049,67.1297709923664,-42.064998626709
-171.639344262295,67.1297709923664,-42.6449966430664
-171.472131147541,67.1297709923664,-42.4550018310547
-171.304918032787,67.1297709923664,-42.6550025939941
-171.137704918033,67.1297709923664,-42.8050003051758
-170.970491803279,67.1297709923664,-42.3050003051758
-170.803278688525,67.1297709923664,-42.4750022888184
-170.63606557377,67.1297709923664,-44.0350036621094
-170.468852459016,67.1297709923664,-44.2650032043457
-170.301639344262,67.1297709923664,-46.3250007629395
-170.134426229508,67.1297709923664,-47.6650009155273
-169.967213114754,67.1297709923664,-48.685001373291
-169.8,67.1297709923664,-49.7650032043457
-169.632786885246,67.1297709923664,-48.9750022888184
-169.465573770492,67.1297709923664,-49.4750022888184
-169.298360655738,67.1297709923664,-48.877498626709
-169.131147540984,67.1297709923664,-48.8474998474121
-168.96393442623,67.1297709923664,-48.4274978637695
-168.796721311475,67.1297709923664,-48.877498626709
-168.629508196721,67.1297709923664,-45.4775009155273
-168.462295081967,67.1297709923664,-42.2075004577637
-168.295081967213,67.1297709923664,-40.0049934387207
-168.127868852459,67.1297709923664,-38.5549964904785
-167.960655737705,67.1297709923664,-36.5549964904785
-167.793442622951,67.1297709923664,-38.2049942016602
-167.626229508197,67.1297709923664,-35.8449935913086
-167.459016393443,67.1297709923664,-36.9949951171875
-167.291803278689,67.1297709923664,-38.6849937438965
-167.124590163934,67.1297709923664,-39.7849960327148
-166.95737704918,67.1297709923664,-39.754997253418
-166.790163934426,67.1297709923664,-40.2349967956543
-166.622950819672,67.1297709923664,-40.3049964904785
-166.455737704918,67.1297709923664,-38.4049949645996
-166.288524590164,67.1297709923664,-31.274995803833
-166.12131147541,67.1297709923664,-28.9574947357178
-165.954098360656,67.1297709923664,-28.4474945068359
-165.786885245902,67.1297709923664,-28.7374954223633
-165.619672131148,67.1297709923664,-27.0774955749512
-165.452459016393,67.1297709923664,-28.9674949645996
-165.285245901639,67.1297709923664,-30.0874938964844
-165.118032786885,67.1297709923664,-31.1374950408936
-164.950819672131,67.1297709923664,-30.3999996185303
-164.783606557377,67.1297709923664,-30.1399993896484
-164.616393442623,67.1297709923664,-28.2600002288818
-164.449180327869,67.1297709923664,-28.8400001525879
-164.281967213115,67.1297709923664,-18.7100009918213
-164.114754098361,67.1297709923664,-15.460000038147
-163.947540983607,67.1297709923664,-13.6425008773804
-163.780327868852,67.1297709923664,-8.65250015258789
-163.613114754098,67.1297709923664,38.7275009155273
-163.445901639344,67.1297709923664,62.2874984741211
-163.27868852459,67.1297709923664,103.707496643066
-163.111475409836,67.1297709923664,102.087501525879
-162.944262295082,67.1297709923664,108.910003662109
-162.777049180328,67.1297709923664,57.7900009155273
-162.609836065574,67.1297709923664,31.5000019073486
-162.44262295082,67.1297709923664,35.6700019836426
-162.275409836066,67.1297709923664,84.5599975585938
-162.108196721311,67.1297709923664,137.380004882812
-161.940983606557,67.1297709923664,279.779998779297
-161.773770491803,67.1297709923664,252.520004272461
-161.606557377049,67.1297709923664,103.540000915527
-161.439344262295,67.1297709923664,150.490005493164
-161.272131147541,67.1297709923664,160.589996337891
-161.104918032787,67.1297709923664,144.509994506836
-160.937704918033,67.1297709923664,24.1100006103516
-160.770491803279,67.1297709923664,22.2138862609863
-160.603278688525,67.1297709923664,58.3538856506348
-160.43606557377,67.1297709923664,88.5938873291016
-160.268852459016,67.1297709923664,367.823883056641
-160.101639344262,67.1297709923664,323.193878173828
-159.934426229508,67.1297709923664,221.333892822266
-159.767213114754,67.1297709923664,50.1538848876953
-159.6,67.1297709923664,18.8612785339355
-159.432786885246,67.1297709923664,44.8012771606445
-159.265573770492,67.1297709923664,54.1212768554688
-159.098360655738,67.1297709923664,61.0212783813477
-158.931147540984,67.1297709923664,44.5512771606445
-158.763934426229,67.1297709923664,32.2112770080566
-158.596721311475,67.1297709923664,24.8618583679199
-158.429508196721,67.1297709923664,31.2018585205078
-158.262295081967,67.1297709923664,50.0318565368652
-158.095081967213,67.1297709923664,92.2018585205078
-157.927868852459,67.1297709923664,163.65185546875
-157.760655737705,67.1297709923664,53.3218574523926
-157.593442622951,67.1297709923664,126.511810302734
-157.426229508197,67.1297709923664,104.401809692383
-157.259016393443,67.1297709923664,198.821807861328
-157.091803278689,67.1297709923664,155.071807861328
-156.924590163934,67.1297709923664,247.711807250977
-156.75737704918,67.1297709923664,267.151824951172
-156.590163934426,67.1297709923664,255.86181640625
-156.422950819672,67.1297709923664,369.670532226562
-156.255737704918,67.1297709923664,613.170532226562
-156.088524590164,67.1297709923664,719.04052734375
-155.92131147541,67.1297709923664,691.5205078125
-155.754098360656,67.1297709923664,762.560546875
-155.586885245902,67.1297709923664,739.060546875
-155.419672131148,67.1297709923664,899.684509277344
-155.252459016393,67.1297709923664,573.464477539062
-155.085245901639,67.1297709923664,661.83447265625
-154.918032786885,67.1297709923664,533.194519042969
-154.750819672131,67.1297709923664,565.064514160156
-154.583606557377,67.1297709923664,712.864501953125
-154.416393442623,67.1297709923664,587.154479980469
-154.249180327869,67.1297709923664,596.728332519531
-154.081967213115,67.1297709923664,562.018371582031
-153.914754098361,67.1297709923664,771.408325195312
-153.747540983607,67.1297709923664,842.258361816406
-153.580327868852,67.1297709923664,620.758361816406
-153.413114754098,67.1297709923664,357.718353271484
-153.245901639344,67.1297709923664,344.787292480469
-153.07868852459,67.1297709923664,333.277282714844
-152.911475409836,67.1297709923664,510.177276611328
-152.744262295082,67.1297709923664,421.507293701172
-152.577049180328,67.1297709923664,469.397277832031
-152.409836065574,67.1297709923664,531.647277832031
-152.24262295082,67.1297709923664,506.005981445312
-152.075409836066,67.1297709923664,459.075958251953
-151.908196721311,67.1297709923664,249.155975341797
-151.740983606557,67.1297709923664,327.055969238281
-151.573770491803,67.1297709923664,360.675964355469
-151.406557377049,67.1297709923664,304.445983886719
-151.239344262295,67.1297709923664,459.545959472656
-151.072131147541,67.1297709923664,438.322814941406
-150.904918032787,67.1297709923664,297.122833251953
-150.737704918033,67.1297709923664,287.202819824219
-150.570491803279,67.1297709923664,425.352813720703
-150.403278688525,67.1297709923664,409.282836914062
-150.236065573771,67.1297709923664,484.812835693359
-150.068852459016,67.1297709923664,544.856140136719
-149.901639344262,67.1297709923664,556.616088867188
-149.734426229508,67.1297709923664,583.526123046875
-149.567213114754,67.1297709923664,668.5361328125
-149.4,67.1297709923664,766.49609375
-149.232786885246,67.1297709923664,910.656127929688
-149.065573770492,67.1297709923664,918.616088867188
-148.898360655738,67.1297709923664,888.61474609375
-148.731147540984,67.1297709923664,768.084716796875
-148.56393442623,67.1297709923664,815.474731445312
-148.396721311475,67.1297709923664,662.954772949219
-148.229508196721,67.1297709923664,637.384765625
-148.062295081967,67.1297709923664,547.414733886719
-147.895081967213,67.1297709923664,447.741516113281
-147.727868852459,67.1297709923664,394.8115234375
-147.560655737705,67.1297709923664,399.461517333984
-147.393442622951,67.1297709923664,415.571533203125
-147.226229508197,67.1297709923664,357.831512451172
-147.059016393443,67.1297709923664,537.571533203125
-146.891803278689,67.1297709923664,451.633636474609
-146.724590163934,67.1297709923664,460.353637695312
-146.55737704918,67.1297709923664,433.413635253906
-146.390163934426,67.1297709923664,330.983642578125
-146.222950819672,67.1297709923664,253.203628540039
-146.055737704918,67.1297709923664,275.553619384766
-145.888524590164,67.1297709923664,270.373626708984
-145.72131147541,67.1297709923664,268.250366210938
-145.554098360656,67.1297709923664,226.410369873047
-145.386885245902,67.1297709923664,205.800369262695
-145.219672131148,67.1297709923664,210.540374755859
-145.052459016393,67.1297709923664,208.780364990234
-144.885245901639,67.1297709923664,202.830368041992
-144.718032786885,67.1297709923664,202.533554077148
-144.550819672131,67.1297709923664,198.753555297852
-144.383606557377,67.1297709923664,197.413558959961
-144.216393442623,67.1297709923664,200.193557739258
-144.049180327869,67.1297709923664,203.173553466797
-143.881967213115,67.1297709923664,205.503555297852
-143.714754098361,67.1297709923664,222.633544921875
-143.547540983607,67.1297709923664,246.29426574707
-143.380327868852,67.1297709923664,297.234252929688
-143.213114754098,67.1297709923664,363.88427734375
-143.045901639344,67.1297709923664,322.594268798828
-142.87868852459,67.1297709923664,335.164276123047
-142.711475409836,67.1297709923664,312.194274902344
-142.544262295082,67.1297709923664,339.891052246094
-142.377049180328,67.1297709923664,272.941070556641
-142.209836065574,67.1297709923664,228.121063232422
-142.04262295082,67.1297709923664,257.381072998047
-141.875409836066,67.1297709923664,303.241058349609
-141.708196721311,67.1297709923664,314.661071777344
